ticker,date,env,soc,gov,ret,mom
CMA,2022-04-14,0.3894212715058624,0.6840080600842645,0.48075618853848767,0.0005661577437791,0.4113914903457046
CMCSA,2019-12-31,0.0016829163131615182,0.018364169261769557,0.012228721600542556,0.3427888613579151,0.009162909006821597
CMCSA,2020-12-31,0.0016829163131615182,0.018364169261769557,0.01256781959986436,0.1552028399647071,0.009162909006821597
CMCSA,2021-12-31,0.0026147790650774,0.019646455394760943,0.011889623601220752,-0.0372991008755418,0.010131229043820094
CMCSA,2022-04-14,0.006328321673458601,0.024798497893387065,0.010406069854187861,-0.0480191623281938,0.013021736616949935
CME,2019-12-31,0.003866535000486794,0.014150943396226414,0.007693285859613428,0.0764774964784741,0.009162909006821597
CME,2020-12-31,0.003713542608381202,0.013830371862978566,0.00701508986096982,-0.0947739918489811,0.009003931090299457
CME,2021-12-31,0.0026982294607713598,0.012067228430115404,0.0061249576127500845,0.2477334740486456,0.008107873742629204
CME,2022-04-14,0.0029485806478532386,0.011288697563656346,0.0065276364869447275,0.0372277685048698,0.009423054688403282
CMG,2019-12-31,0.007454902015327057,0.030271111925261038,0.004980501865038996,0.9566416839044202,0.009162909006821597
CMG,2020-12-31,0.005577268112212965,0.03079776515845393,0.006103763987792472,0.6509042100358754,0.007211816394958953
CMG,2021-12-31,0.005507726115801333,0.030568785491848324,0.005340793489318412,0.2607450401564971,0.009090646317493352
CMG,2022-04-14,0.29206247652957623,0.5489100567869573,0.444727026110546,-0.0786379057785574,0.3069285466527922
CMI,2019-12-31,0.0046036801624501035,0.017929107895218902,0.006803153611393693,0.3638165298662707,0.009162909006821597
CMI,2020-12-31,0.00478448935312035,0.017700128228613297,0.006633604611732791,0.261526501020406,0.009350791999075037
CMI,2021-12-31,0.005744168903600884,0.015479025462538923,0.005955408613089182,-0.0419008854226293,0.01016013411955139
CMI,2022-04-14,0.7093144549993742,0.7298039934053856,0.6291115632417769,-0.1041104822526499,0.7402589894785524
CMS,2019-12-31,0.020820873725642917,0.01740245466202601,0.004005595116988809,0.2689822207531084,0.009162909006821597
CMS,2020-12-31,0.01879024743042323,0.017837516028576663,0.004641403865717191,-0.0294305165583095,0.0070528384784368115
CMS,2021-12-31,0.017761025883531064,0.015891188862429018,0.004599016615801967,0.0727243355293009,0.008093421204763555
CMS,2022-04-14,0.01361632289739774,0.010304084997252244,0.005001695489996608,0.1011080233211955,0.004856052722858135
CNC,2021-12-31,0.00018080919067024577,0.03338523539109727,0.0074601559850796875,0.3595116432288226,0.009162909006821597
CNC,2022-04-14,0.00013908399282326598,0.029423887158820296,0.008710579857578839,0.040894894765927,0.009119551393224649
CNP,2018-12-31,0.020125453761526586,0.02660743725957135,0.00932519498134961,-0.0056357819954881,0.009162909006821597
CNP,2020-12-31,0.019193591009610704,0.023768089393661842,0.006230925737538148,-0.2081961416005019,0.0081945889698231
CNP,2021-12-31,0.024729133923976687,0.024317640593515297,0.005701085113597829,0.2879556875472513,0.014915019077349979
CNP,2022-04-14,0.7649480521286806,0.7298039934053856,0.5443370634113258,0.1604585042028293,0.7783414267545381
COF,2018-12-31,6.954199641163298e-05,0.02489008976002931,0.01364869447270261,-0.2447042870213493,0.009162909006821597
COF,2019-12-31,6.954199641163298e-05,0.02759204982597545,0.01502628009494744,0.3815278106238535,0.009162909006821597
COF,2021-12-31,6.954199641163298e-05,0.02788972339256274,0.013775856222448288,0.4548279500063088,0.009162909006821597
COF,2022-04-14,0.7065327751429088,0.7046162300787691,0.6714988131570023,-0.0923466958110091,0.7432651173546073
COO,2020-12-31,0.004297695378238919,0.023607803627037918,0.008816547982366904,0.1240641233589182,0.009162909006821597
COO,2021-12-31,0.004297695378238919,0.021592782560908592,0.008138351983723296,0.1477808286065918,0.009162909006821597
COO,2022-04-14,0.003922168597616101,0.021684374427550834,0.006951508986096983,-0.0666573437519047,0.008772690484449069
COP,2019-12-31,0.023908538366319416,0.01653233192892471,0.011126653102746695,0.0715109614564717,0.009162909006821597
COP,2020-12-31,0.021585835686170878,0.015021066129327713,0.007354187860291624,-0.3874080510683249,0.006749335183258179
COP,2021-12-31,0.025966981460103754,0.019577761494779265,0.008201932858596135,0.7822222297574246,0.013715458434501098
COP,2022-04-14,0.02425624834837758,0.01930298589485254,0.009685486605629028,0.407330341031718,0.007385246849346744
COST,2022-04-14,0.746867133061656,0.6977468400806008,0.4701593760596813,0.0448825443545364,0.009162909006821597
CPB,2019-12-31,0.012461925756964632,0.01930298589485254,0.004810952865378093,0.5085470299447924,0.009162909006821597
CPB,2020-12-31,0.012712276944046511,0.01735665872870489,0.004259918616480163,-0.0222447375499901,0.009423054688403282
CPB,2021-12-31,0.013059986926104675,0.014975270196006593,0.003433367243133266,-0.0983402822290275,0.009524222453462827
CPB,2022-04-14,0.7162686546405375,0.6862978567503206,0.6397083757205833,0.064270926637509,0.7398832234940454
CPRT,2022-04-14,0.00339364942488769,0.022943762593881666,0.005849440488301119,-0.2288727375726645,0.009162909006821597
CPT,2018-12-31,0.008233772375137345,0.012227514196739328,0.00839267548321465,-0.0426225738492529,0.009162909006821597
CPT,2019-12-31,0.008039054785184773,0.012090126396775964,0.00915564598168871,0.215906439109153,0.008960573476702509
CPT,2020-12-31,0.007288001223939137,0.009937717530683274,0.008901322482197356,-0.0631036405123698,0.008382471962076539
CPT,2021-12-31,0.007135008831833544,0.00810588019783843,0.006951508986096983,0.7907395756839298,0.009003931090299455
CRL,2022-04-14,0.7093144549993742,0.7343835867374977,0.491353001017294,-0.2442313906862759,0.009162909006821597
CRM,2022-04-14,0.2990166761707395,0.5489100567869573,0.4171753136656494,-0.2572447835685425,0.009162909006821597
CSCO,2019-12-31,0.0008205955576572691,0.012135922330097085,0.007820447609359104,0.134342489810031,0.009162909006821597
CSCO,2020-12-31,0.0007788703598102894,0.011220003663674663,0.0065912173618175645,-0.068872269636066,0.009119551393224649
CSCO,2021-12-31,0.0005980611691400437,0.010441472797215606,0.006167344862665311,0.4301511389724895,0.008975026014568158
CSCO,2022-04-14,0.3894212715058624,0.5328814801245649,0.4595625635808749,-0.1864865353319194,0.41319805757891076
CSX,2019-12-31,0.009777604695475598,0.02537094705990108,6.358087487283784e-05,0.1909151874276224,0.009162909006821597
CSX,2020-12-31,0.009221268724182533,0.02539384502656164,0.0006993896236012209,0.2462236028192873,0.008584807492195628
CSX,2021-12-31,0.007621802806714976,0.018364169261769557,0.0009537131230925733,0.2442091108025054,0.007500867152271939
CSX,2022-04-14,0.010347849066050989,0.018112291628503387,0.0008265513733468966,-0.0640682800277059,0.011995606428488842
CTAS,2020-12-31,0.00760789440743265,0.025577028759846125,0.00915564598168871,0.3097903010503967,0.009162909006821597
CTAS,2021-12-31,0.007065466835421912,0.022966660560542224,0.008774160732451679,0.2521049058338631,0.008599260030061277
CTAS,2022-04-14,0.005688535306471578,0.018730536728338527,0.008117158358765683,-0.0648143580673539,0.007732107758122325
CTLT,2022-04-14,0.6717617769370923,0.6908774500824327,0.6397083757205833,-0.2398656516228755,0.009162909006821597
CTRA,2022-04-14,0.03255956271992656,0.02914911155889357,0.012525432349949137,0.5566137920685214,0.009162909006821597
CTSH,2020-12-31,0.001418656726797313,0.022783476827257742,0.010618006103763988,0.3156204164995295,0.009162909006821597
CTSH,2021-12-31,0.0014603819246442927,0.025050375526653235,0.009070871481858258,0.0819512343988182,0.009206266620418544
CTSH,2022-04-14,0.0015299239210559258,0.018822128594980767,0.00546795523906409,-0.0444294364890325,0.009235171696149843
CTVA,2022-04-14,0.8483984478226401,0.7114856200769372,0.6714988131570023,0.2871307248423542,0.009162909006821597
CTXS,2022-04-14,0.7371312535640273,0.6954570434145448,0.6397083757205833,0.0807610942164858,0.009162909006821597
CVS,2022-04-14,0.7510396528463539,0.6885876534163766,0.6609020006781959,0.0084622387631725,0.009162909006821597
CVX,2019-12-31,0.028178416945993684,0.023859681260304084,0.01585283146829434,0.1226943007980252,0.009162909006821597
CVX,2020-12-31,0.02623124104646796,0.02411155889357025,0.014708375720583249,-0.3009684740099117,0.00713955370563071
CVX,2021-12-31,0.026495500632832163,0.023310130060450632,0.014496439471007122,0.3781561523337826,0.009437507226268928
CVX,2022-04-14,0.02940235608283842,0.020127312694632717,0.0146236012207528,0.461335368878176,0.01218348942074228
CZR,2022-04-14,0.3685586725823725,0.5191427001282286,0.4171753136656494,-0.2632367223519726,0.009162909006821597
D,2022-04-14,0.7440854532051906,0.7412529767356659,0.6503051881993896,0.1111110787804308,0.009162909006821597
DAL,2022-04-14,0.7162686546405375,0.6840080600842645,0.6566632756866734,0.0645890835810788,0.009162909006821597
DD,2022-04-14,0.7649480521286806,0.7778897233925628,0.6185147507629705,-0.1522705309461669,0.009162909006821597
DE,2022-04-14,0.7788564514110071,0.7733101300604507,0.6397083757205833,0.2696220930232558,0.009162909006821597
DFS,2022-04-14,0.4659174675586587,0.7320937900714417,0.6566632756866734,-0.0406225946087659,0.009162909006821597
DG,2022-04-14,0.34352355387418465,0.5054039201318923,0.4171753136656494,0.0616677897600446,0.009162909006821597
DGX,2019-12-31,0.00018080919067024577,0.02156988459424803,0.01123262122753476,0.2970970307357162,0.009162909006821597
DGX,2020-12-31,0.00018080919067024577,0.02074555779446785,0.011190233977619531,0.1162419987298178,0.009162909006821597
DGX,2021-12-31,0.00015299239210559256,0.02015021066129328,0.011529331976941335,0.441749954223625,0.009134003931090299
DGX,2022-04-14,0.00016690079138791916,0.026080784026378458,0.010469650729060698,-0.2110517812165239,0.009177361544687245
DHI,2022-04-14,0.012976536530410716,0.013120534896501189,0.00608257036283486,-0.3280511567465435,0.009162909006821597
DHR,2020-12-31,0.006425680468434888,0.03881205348965012,0.014199728721600541,0.4428422298168173,0.009162909006821597
DHR,2021-12-31,0.004645405360297084,0.030980948891738413,0.0114657511020685,0.4623316668865164,0.007312984160018499
DHR,2022-04-14,0.0018915423023964173,0.015914086829089576,0.0062945066124109866,-0.1532770386380597,0.006301306509423053
DIS,2022-04-14,0.7093144549993742,0.7206448067411614,0.6736181756527636,-0.162741451019461,0.009162909006821597
DISH,2022-04-14,0.29206247652957623,0.5992855834401906,0.42777212614445576,0.0196620400813932,0.009162909006821597
DLR,2019-12-31,0.005785894101447865,0.01062465653050009,0.010003390979993218,0.1347611985698205,0.009162909006821597
DLR,2020-12-31,0.004728855755991044,0.009388166330829822,0.005044082739911834,0.1624863929963894,0.008064516129032258
DLR,2021-12-31,0.004673222158861737,0.008678329364352444,0.005001695489996608,0.2634473046422154,0.009105098855359
DLR,2022-04-14,0.004478504568909164,0.0055413079318556505,0.006230925737538148,-0.1800293804591761,0.008960573476702507
DLTR,2020-12-31,0.00535473372369574,0.019623557428100385,0.005743472363513056,0.1409863568477753,0.009162909006821597
DLTR,2021-12-31,0.004714947356708716,0.01662392379556695,0.005637504238724992,0.3055840180094292,0.008498092265001733
DLTR,2022-04-14,0.004714947356708716,0.014036453562923611,0.002352492370295014,0.2314972800329783,0.009162909006821597
DOV,2022-04-14,0.6954060557170475,0.7298039934053856,0.6397083757205833,-0.194065184532306,0.009162909006821597
DOW,2022-04-14,0.31292507545306614,0.45731819014471514,0.4171753136656494,0.1449300173121901,0.009162909006821597
DPZ,2019-12-31,0.008442398364372244,0.030225315991939915,0.008095964733808072,0.1962213573842184,0.009162909006821597
DPZ,2021-12-31,0.0072462760260921565,0.03093515295841729,0.007417768735164463,0.4734465198168223,0.007919990750375765
DPZ,2022-04-14,0.010723375846673806,0.03526286865726323,0.007735673109528653,-0.3119158995066258,0.012776043473233899
DRE,2022-04-14,0.7510396528463539,0.7137754167429933,0.6291115632417769,-0.112583782120111,0.009162909006821597
DRI,2022-04-14,0.7162686546405375,0.7046162300787691,0.6291115632417769,-0.1248335577960173,0.009162909006821597
DTE,2022-04-14,0.8233633291144522,0.7137754167429933,0.43836893862326215,0.1454697133106054,0.009162909006821597
DUK,2019-12-31,0.02255942363593374,0.021249313061000183,0.00854103085791794,0.0592265525255147,0.009162909006821597
DUK,2020-12-31,0.0219613624667937,0.023104048360505586,0.006781959986436081,0.0030674713304268,0.008541449878598681
DUK,2021-12-31,0.021391118096218308,0.020882945594431216,0.004832146490335708,0.1429505657123709,0.008570354954329978
DUK,2022-04-14,0.020139362160808912,0.016692617695548636,0.003030688368938623,0.0947478263753228,0.007862180598913167
DVA,2022-04-14,0.36160447294120923,0.7572815533980582,0.6291115632417769,0.0646970919011308,0.009162909006821597
DVN,2019-12-31,0.02408934755698966,0.02241710936068877,0.00654883011190234,0.1836827110847608,0.009162909006821597
DVN,2020-12-31,0.02399198876201338,0.01978384319472431,0.007332994235334012,-0.3967950792877782,0.009061741241762056
DVN,2021-12-31,0.023421744391437987,0.016784209562190875,0.00932519498134961,1.753124952316281,0.008570354954329978
DVN,2022-04-14,0.7927648506933337,0.6862978567503206,0.6291115632417769,0.4173086143712637,0.8086050410452075
DXC,2022-04-14,0.7023602553582108,0.7435427734017219,0.6397083757205833,-0.0354938725839366,0.009162909006821597
DXCM,2019-12-31,0.008970917537100656,0.04842919948708554,0.020833333333333336,0.8694128835113932,0.009162909006821597
DXCM,2020-12-31,0.008609299155760164,0.037804542956585446,0.01585283146829434,0.6916178868531787,0.008787143022314717
DXCM,2021-12-31,0.008233772375137345,0.026928008792819196,0.010745167853509666,0.4667959719832205,0.008772690484449067
DXCM,2022-04-14,0.007733070000973588,0.02324143616046895,0.010851135978297727,-0.0746333271012737,0.008642617643658226
EA,2022-04-14,0.5006884657644751,0.6840080600842645,0.4701593760596813,-0.0707192808278898,0.009162909006821597
EBAY,2019-12-31,0.0023366110794308683,0.022554497160652137,0.008816547982366904,0.3059674903630617,0.009162909006821597
EBAY,2020-12-31,0.0023366110794308683,0.02319564022714783,0.009664292980671414,0.380115358708841,0.009162909006821597
EBAY,2021-12-31,0.0018498171045494374,0.021775966294193073,0.009282807731434384,0.3173534192360653,0.008657070181523875
EBAY,2022-04-14,0.001279572733974047,0.018432863161751238,0.007523736859952526,-0.1851015197479041,0.008570354954329978
ECL,2019-12-31,0.0200280949665503,0.02065396592782561,0.00915564598168871,0.3263917903310241,0.009162909006821597
ECL,2020-12-31,0.018512079444776702,0.019509067594797584,0.008265513733468972,0.1172157209490098,0.007587582379465834
ECL,2021-12-31,0.014353468059361048,0.016761311595530314,0.0071634452356731096,0.0761009006325229,0.004841600184992484
ECL,2022-04-14,0.013171254120363287,0.016394944128961347,0.006379281112241438,-0.2474858888056368,0.007934443288241414
ED,2022-04-14,0.9735740413635795,0.8168162667155157,0.6291115632417769,0.1485647396821032,0.009162909006821597
EFX,2022-04-14,0.00020862598923489895,0.03972797215607253,0.008032383858935233,-0.2609720326244872,0.009162909006821597
EIX,2019-12-31,0.026523317431396815,0.024546620260120902,0.009961003730077994,0.3422926887232856,0.009162909006821597
EIX,2020-12-31,0.018984965020375805,0.025027477559992673,0.007714479484571041,-0.1591487021195743,0.0013296334836397294
EIX,2021-12-31,0.015382689606253218,0.023607803627037918,0.005955408613089182,0.0874761285100792,0.0054197016996184524
EIX,2022-04-14,0.014784628437113173,0.022233925627404286,0.005722278738555443,0.0512145184014218,0.008541449878598681
EL,2022-04-14,0.6954060557170475,0.6840080600842645,0.6291115632417769,-0.2839154329555745,0.009162909006821597
EMN,2019-12-31,0.018275636656977148,0.012204616230078768,0.010130552729738895,0.0999168029638387,0.009162909006821597
EMN,2020-12-31,0.017232506710802654,0.011357391463638029,0.00932519498134961,0.2472636427378446,0.008078968666897906
EMN,2022-04-14,0.016425819552427712,0.009548452097453745,0.008646998982706003,-0.111851821711037,0.008324661810613943
EMR,2022-04-14,0.8414442481814768,0.7366733834035538,0.6609020006781959,-0.0047159960022959,0.009162909006821597
ENPH,2022-04-14,0.7858106510521704,0.7206448067411614,0.6291115632417769,0.0285050958326561,0.009162909006821597
EOG,2019-12-31,0.03321325748619591,0.026309763692984062,0.010363682604272636,-0.0221807313174252,0.009162909006821597
EOG,2020-12-31,0.034534555418016935,0.025920498259754534,0.010808748728382502,-0.4085626291226628,0.01053590010405827
EOG,2021-12-31,0.02728827939192478,0.022348415460707087,0.010766361478467278,0.7500000939395519,0.0016331367788183589
EOG,2022-04-14,0.7649480521286806,0.5740978201135739,0.5019498134961005,0.3918261054329944,0.7756821597872586
EQIX,2019-12-31,0.006884657644751666,0.009113390730903094,0.0036876907426246193,0.6711521250773393,0.009162909006821597
EQIX,2020-12-31,0.007524444011738689,0.009067594797581974,0.004938114615123771,0.2230994939677202,0.00982772574864146
EQIX,2021-12-31,0.006272688076329295,0.009617145997435428,0.004938114615123771,0.1774925456376571,0.007862180598913167
EQIX,2022-04-14,0.7162686546405375,0.7366733834035538,0.6609020006781959,-0.1305931361719548,0.7469360619724824
EQR,2019-12-31,0.006203146079917662,0.009502656164132622,0.006358087487283825,0.2369306088938078,0.009162909006821597
EQR,2020-12-31,0.006328321673458601,0.008998900897600292,0.005510342488979314,-0.2710280496586154,0.009292981847612439
EQR,2021-12-31,0.006119695684223703,0.006274042864993587,0.0037088843675822315,0.5240821551381726,0.008946120938836859
EQR,2022-04-14,0.0040334357918747135,0.003938450265616413,0.004196337741607324,-0.003855458017487,0.006995028326974215
ES,2022-04-14,0.8011098902627297,0.9335958966843745,0.6503051881993896,0.0211733365955426,0.009162909006821597
ESS,2022-04-14,0.5243327445444304,0.6931672467484887,0.43836893862326215,-0.0209130453582378,0.009162909006821597
ETN,2019-12-31,0.006467405666281868,0.013189228796482872,0.00608257036283486,0.3987005244138369,0.009162909006821597
ETN,2020-12-31,0.006968108040445625,0.012158820296757647,0.005234825364530349,0.261444792990181,0.009683200369984967
ETN,2021-12-31,0.006940291241880972,0.0118382487635098,0.005340793489318412,0.4365752530352404,0.009134003931090299
ETN,2022-04-14,0.007218459227527505,0.012456493863344933,0.0053619871142760265,-0.1930906963803696,0.009451959764134581
ETR,2022-04-14,0.9082045647366445,0.8671917933687489,0.6503051881993896,0.1025299180285473,0.009162909006821597
ETSY,2022-04-14,0.3268334747353927,0.5489100567869573,0.491353001017294,-0.4792444446274447,0.009162909006821597
EVRG,2022-04-14,0.7719022517698438,0.7069060267448251,0.6291115632417769,0.0323662536700956,0.009162909006821597
EW,2022-04-14,0.403329670788189,0.7595713500641144,0.6397083757205833,-0.0701170695560495,0.009162909006821597
EXC,2022-04-14,0.9652290017941835,0.9198571166880382,0.6630213631739572,0.2038539301069137,0.009162909006821597
EXPD,2019-12-31,0.005646810108624599,0.018135189595163945,0.004196337741607324,0.1684888507654018,0.009162909006821597
EXPD,2020-12-31,0.0055633597129306385,0.01973804726140319,0.003963207867073585,0.2097430334227049,0.0090761937796277
EXPD,2021-12-31,0.005618993310059945,0.01820388349514563,0.0035605289928789417,0.4080946777674791,0.009220719158284194
EXPD,2022-04-14,0.0053130085258487605,0.013807473896318005,0.003814852492370295,-0.2803661655092515,0.008844953173777315
EXPE,2022-04-14,0.31292507545306614,0.5511998534530134,0.6397083757205833,0.0565361270130473,0.009162909006821597
EXR,2022-04-14,0.005285191727284107,0.006869389998168162,0.005722278738555443,-0.0636563742213348,0.009162909006821597
F,2022-04-14,0.4061113506446543,0.5603590401172376,0.44896575110206854,-0.2722144236444497,0.009162909006821597
FANG,2022-04-14,0.7134869747840721,0.617603956768639,0.6291115632417769,0.2868562937823259,0.009162909006821597
FAST,2022-04-14,0.014854170433524804,0.01689869939549368,0.008244320108511359,-0.1230624822576549,0.009162909006821597
FBHS,2022-04-14,0.7093144549993742,0.6885876534163766,0.6291115632417769,-0.3491588842088935,0.009162909006821597
FCX,2019-12-31,0.028609577323745805,0.024248946693533613,0.007820447609359104,0.3106892692873207,0.009162909006821597
FCX,2020-12-31,0.0287625697158514,0.025508334859864444,0.007608511359782978,0.949063649007856,0.009321886923343741
FCX,2021-12-31,0.0252576530967051,0.02422604872687305,0.005022889114954222,0.5319383220583427,0.005520869464677997
FCX,2022-04-14,0.023922446765601745,0.02060816999450449,0.004683791115632418,0.1858726897193435,0.007775465371719271
FDX,2020-12-31,0.008150321979443386,0.018341271295108992,0.006252119362495762,0.7033197627349373,0.009162909006821597
FDX,2021-12-31,0.00719064242896285,0.01998992489466935,0.006018989487962021,-0.0067587530311027,0.0081656838940918
FDX,2022-04-14,0.007343634821068443,0.018409965195090677,0.005679891488640217,-0.2080830825245606,0.009321886923343738
FE,2022-04-14,0.7093144549993742,0.6931672467484887,0.6291115632417769,0.1391492629319259,0.009162909006821597
FFIV,2021-12-31,0.0016690079138791916,0.024248946693533613,0.004620210240759579,0.3903977654196988,0.009162909006821597
FFIV,2022-04-14,0.0017385499102908245,0.025668620626488368,0.004895727365208545,-0.184726671974888,0.009235171696149843
FIS,2021-12-31,0.0004589771763167777,0.0235620076937168,0.0073118006103764,-0.2284038148912495,0.009162909006821597
FIS,2022-04-14,0.0017524583095731511,0.022577395127312695,0.005446761614106478,-0.0631001520087991,0.010506995028326973
FISV,2022-04-14,0.5493678632526182,0.6885876534163766,0.6503051881993896,-0.0403427923818836,0.009162909006821597
FITB,2019-12-31,0.003087664640676505,0.026905110826158634,0.01733638521532723,0.3267155662450495,0.009162909006821597
FITB,2020-12-31,0.0030737562413941785,0.026790620992855837,0.016658189216683623,-0.1092084324651303,0.009148456468955948
FITB,2021-12-31,0.0027955882557476465,0.025050375526653235,0.014962699220074604,0.5688039941638983,0.008873858249508612
FITB,2022-04-14,0.0019193591009610703,0.01584539292910789,0.012694981349610038,-0.1132076191615904,0.008252399121285697
FLT,2022-04-14,0.5702304621761082,0.6885876534163766,0.6291115632417769,0.1484705338299939,0.009162909006821597
FMC,2019-12-31,0.022976675614403537,0.02578311045979117,0.007947609359104782,0.5822444443974159,0.009162909006821597
FMC,2020-12-31,0.025494095884504648,0.026721927092874152,0.008074771108850458,0.1450632376224461,0.0117788183605041
FMC,2021-12-31,0.024826492718952972,0.028072907125847223,0.008795354357409291,-0.0502981569516323,0.008469187189270434
FMC,2022-04-14,0.023672095578519868,0.021272211027660744,0.008964903357070193,0.2372467104445981,0.007963348363972715
FOXA,2022-04-14,0.41028387042935227,0.7527019600659461,0.6609020006781959,0.0550161003261223,0.009162909006821597
FRC,2022-04-14,0.5145968650468018,0.7549917567320023,0.6036792132926415,-0.2222275706571723,0.009162909006821597
FRT,2019-12-31,0.005688535306471578,0.010349880930573364,0.00839267548321465,0.0997863508864443,0.009162909006821597
FRT,2020-12-31,0.005160016133743168,0.008289063931122916,0.00801119023397762,-0.342804200596516,0.008613712567926929
FRT,2021-12-31,0.0031015730399588316,0.007235757464737131,0.006188538487622923,0.6009395758235829,0.0070239334027055135
FRT,2022-04-14,0.730177053922864,0.6885876534163766,0.6291115632417769,-0.0981195303459227,0.7646837784714996
FTNT,2021-12-31,0.0018359087052671108,0.028141601025828907,0.006379281112241438,1.4028881212623354,0.009162909006821597
FTNT,2022-04-14,0.0016968247124438448,0.02498168162667155,0.005489148864021702,-0.0838395718572156,0.009018383628165105
FTV,2019-12-31,0.0145899108471606,0.03093515295841729,0.008456256358087489,0.1466526447398539,0.009162909006821597
FTV,2020-12-31,0.013908399282326596,0.030500091591866643,0.008053577483892845,0.09908967262765,0.008454734651404784
FTV,2021-12-31,0.021571927286888552,0.029492581058801978,0.005234825364530349,0.0745070551482718,0.01712625737079431
FTV,2022-04-14,0.7510396528463539,0.7435427734017219,0.6397083757205833,-0.2310336044258959,0.7671696149843913
GD,2022-04-14,0.7093144549993742,0.7069060267448251,0.6291115632417769,0.1662201219768612,0.009162909006821597
GE,2022-04-14,0.7413037733487253,0.6840080600842645,0.6291115632417769,-0.0461037527133953,0.009162909006821597
GILD,2022-04-14,0.6954060557170475,0.6908774500824327,0.6291115632417769,-0.1445966159352905,0.009162909006821597
GIS,2022-04-14,0.8136274496168237,0.7435427734017219,0.7668701254662598,0.0553571635363073,0.009162909006821597
GL,2022-04-14,0.2990166761707395,0.5420406667887891,0.44896575110206854,0.0885152597576461,0.009162909006821597
GLW,2021-12-31,0.010987635433038013,0.008976002930939732,0.007905222109189555,0.0327323253855363,0.009162909006821597
GLW,2022-04-14,0.01013922307681609,0.009067594797581974,0.007862834859274331,-0.0991979344333145,0.008281304197016994
GM,2022-04-14,0.7093144549993742,0.6908774500824327,0.5337402509325195,-0.3297143513603214,0.009162909006821597
GNRC,2022-04-14,0.7440854532051906,0.7091958234108812,0.5231434384537131,-0.2903836526206903,0.009162909006821597
GOOGL,2022-04-14,0.41028387042935227,0.8259754533797399,0.745676500508647,-0.1263313872885975,0.009162909006821597
GPC,2019-12-31,0.005897161295706477,0.010464370763876166,0.0005298406239403187,0.1171522499533784,0.009162909006821597
GPC,2021-12-31,0.005146107734460841,0.008838615130976368,0.001568328246863343,0.387020126716791,0.008382471962076539
GPC,2022-04-14,0.005007023741637575,0.009021798864260851,0.00131400474737199,-0.0697640838921187,0.009018383628165105
GPN,2019-12-31,0.0002364427877995521,0.02921780545887525,0.009346388606307224,0.7977350277926396,0.009162909006821597
GPN,2020-12-31,0.0002364427877995521,0.028027111192526103,0.009982197355035605,0.1710791070551511,0.009162909006821597
GPN,2021-12-31,0.0005146107734460841,0.022165231727422605,0.008795354357409291,-0.371489717663452,0.009451959764134581
GPN,2022-04-14,0.0018080919067024576,0.022073639860780363,0.008032383858935233,0.0310911467880254,0.010506995028326973
GRMN,2019-12-31,0.0068429324469046855,0.018043597728521706,0.005976602238046797,0.5684886874908661,0.009162909006821597
GRMN,2020-12-31,0.007663528004561954,0.019188496061549733,0.005340793489318412,0.225773410114954,0.0100156087408949
GRMN,2021-12-31,0.008150321979443386,0.01731086279538377,0.003454560868090878,0.1367392697907129,0.00966874783211932
GRMN,2022-04-14,0.28510827688841295,0.5511998534530134,0.4171753136656494,-0.1850197974350546,0.29695629552549424
GS,2022-04-14,0.730177053922864,0.6954570434145448,0.6397083757205833,-0.173161916070856,0.009162909006821597
GWW,2019-12-31,0.0019471758995257234,0.010464370763876166,0.007608511359782978,0.21381179401637,0.009162909006821597
GWW,2020-12-31,0.0019193591009610703,0.009090492764242534,0.006824347236351305,0.201883727263841,0.009134003931090299
GWW,2021-12-31,0.004450687770344511,0.009823227697380471,0.0061249576127500845,0.2626449350739354,0.011793270898369753
GWW,2022-04-14,0.004728855755991044,0.009617145997435428,0.005425567989148864,-0.0503951935183927,0.009451959764134581
HAS,2022-04-14,0.3546502733000459,0.6862978567503206,0.6291115632417769,-0.1663079612305544,0.009162909006821597
HBAN,2019-12-31,0.0035049166191463022,0.0261723758930207,0.01350033909799932,0.2801358459710751,0.009162909006821597
HBAN,2020-12-31,0.0034353746227346695,0.02324143616046895,0.011953204476093594,-0.1646825257913051,0.00909064631749335
HBAN,2021-12-31,0.002837313453594626,0.022966660560542224,0.00993981010512038,0.2094117706897175,0.008541449878598681
HBAN,2022-04-14,0.002712137860053686,0.02120351712767906,0.009812648355374704,-0.1380645382788903,0.009032836166030754
HCA,2022-04-14,0.7232228542817007,0.7939183000549551,0.6397083757205833,0.0165965789589449,0.009162909006821597
HD,2022-04-14,0.3198792750942294,0.7229346034072175,0.42777212614445576,-0.2689824431439156,0.009162909006821597
HES,2022-04-14,0.7440854532051906,0.6840080600842645,0.6397083757205833,0.5523680494178259,0.009162909006821597
HIG,2019-12-31,0.00200280949665503,0.016715515662209194,0.016467446592065105,0.3947670618180573,0.009162909006821597
HIG,2020-12-31,0.00204453469450201,0.016715515662209194,0.01557731434384537,-0.1965223051535081,0.009206266620418544
HIG,2021-12-31,0.0022809774823015615,0.014059351529584171,0.01364869447270261,0.3910940848212486,0.009408602150537633
HIG,2022-04-14,0.002072351493066663,0.011311595530316906,0.011486944727026112,0.0815294898654552,0.008946120938836857
HII,2022-04-14,0.7579938524875172,0.7183550100751054,0.6609020006781959,0.1920874038891936,0.009162909006821597
